timestamp_iso,target_label,s1_x,s1_y,s1_z,s2_x,s2_y,s2_z,s3_x,s3_y,s3_z
2026-07-15T19:44:06.375132,M3_RZ-120deg,-3.05,0.84,48.9,0.26,-0.84,-0.65,-0.13,-0.78,-0.78
2026-07-15T19:44:06.428535,M3_RZ-120deg,-3.05,0.78,48.9,0.58,-0.65,-0.58,-0.26,-0.78,-0.78
2026-07-15T19:44:06.481550,M3_RZ-120deg,-2.99,0.78,48.83,0.45,-0.84,-0.65,-0.26,-0.78,-0.84
2026-07-15T19:44:06.533900,M3_RZ-120deg,-3.12,0.91,48.9,0.32,-0.84,-0.65,-0.19,-0.71,-0.91
2026-07-15T19:44:06.586851,M3_RZ-120deg,-3.12,0.78,48.77,0.45,-0.78,-0.65,-0.19,-0.65,-0.84
2026-07-15T19:44:06.639831,M3_RZ-120deg,-3.05,0.71,48.83,0.39,-0.78,-0.58,-0.19,-0.71,-0.84
2026-07-15T19:44:06.692698,M3_RZ-120deg,-3.05,0.78,48.9,0.52,-0.71,-0.58,-0.26,-0.71,-0.91
2026-07-15T19:44:06.746209,M3_RZ-120deg,-3.05,0.78,48.9,0.39,-0.78,-0.71,-0.19,-0.71,-0.84
2026-07-15T19:44:06.798922,M3_RZ-120deg,-2.99,0.84,48.9,0.45,-0.71,-0.65,-0.13,-0.71,-0.91
2026-07-15T19:44:06.852332,M3_RZ-120deg,-3.05,0.84,48.83,0.45,-0.84,-0.65,-0.13,-0.78,-0.91
2026-07-15T19:44:06.904120,M3_RZ-120deg,-2.99,0.84,48.96,0.32,-0.65,-0.65,-0.26,-0.71,-0.91
2026-07-15T19:44:06.958004,M3_RZ-120deg,-2.99,0.78,48.9,0.45,-0.84,-0.71,-0.19,-0.84,-0.78
2026-07-15T19:44:07.010119,M3_RZ-120deg,-2.99,0.84,48.9,0.39,-0.65,-0.58,-0.26,-0.78,-0.71
2026-07-15T19:44:07.063019,M3_RZ-120deg,-2.99,0.84,48.83,0.39,-0.71,-0.71,-0.13,-0.84,-0.84
2026-07-15T19:44:07.115745,M3_RZ-120deg,-2.92,0.84,48.9,0.45,-0.84,-0.71,-0.19,-0.65,-0.84
2026-07-15T19:44:07.169372,M3_RZ-120deg,-2.99,0.84,48.83,0.45,-0.78,-0.65,-0.13,-0.78,-0.84
2026-07-15T19:44:07.221966,M3_RZ-120deg,-3.05,0.84,48.9,0.39,-0.65,-0.71,-0.13,-0.65,-0.91
2026-07-15T19:44:07.275795,M3_RZ-120deg,-3.05,0.91,48.9,0.32,-0.78,-0.65,-0.19,-0.71,-0.97
2026-07-15T19:44:07.349295,M3_RZ-120deg,-3.05,0.91,48.83,0.45,-0.78,-0.71,-0.19,-0.71,-0.84
2026-07-15T19:44:07.381545,M3_RZ-120deg,-2.99,0.78,48.83,0.32,-0.65,-0.71,-0.26,-0.65,-0.91
2026-07-15T19:44:07.433572,M3_RZ-120deg,-2.92,0.84,48.83,0.45,-0.78,-0.78,-0.13,-0.65,-0.91
2026-07-15T19:44:07.486635,M3_RZ-120deg,-2.99,0.91,48.83,0.45,-0.84,-0.71,-0.06,-0.65,-0.84
2026-07-15T19:44:07.539195,M3_RZ-120deg,-2.99,0.78,48.9,0.39,-0.78,-0.65,-0.26,-0.65,-0.84
